board_seq,title,date,writer,product_code,category,product_title,content,keyword,page
308016,자연이 아름다운 싱가포르,2026-01-25,김**,APP9167,패키지 > 동남아,[부산][노쇼핑/전일관광] 싱가포르/가든스바이더베이+센토사/칠리크랩 5일 안심여행,아시는 분들들고 함께 다녀온 싱가포르 ㅡㅡㅡㅡㅡㅡ 넘 예쁘고 아름다운 여행이였습니다 자연의 아름다움돠ㅜ야간의 빛남이 더 아름다워 담번 여행에는 가족과 아이들과 함께 하려고 합니다,싱가포르,2
307741,3대가 함께한 싱가포르 여행~,2026-01-23,홍**,APP1145,패키지 > 동남아,[노쇼핑/유니버셜스튜디오 포함] 싱가포르 5일 #전일관광,"엄마 칠순기념으로 부모님과 함께 총 14명이 함께한 3박5일 여행!! 다른 팀과 조인해야하는 불편함을 감수하고 갔는데 운이 좋게도 단독으로 진행이 되어 기분좋은 여행의 시작이 되었고, 친절하신 가이드님 이 이동시간에 싱가포르에 대한 여러가지 정보를 많이 알려주셔서 아주 유익한 시간이였어요^^ 사진도 많이 잘 찍어주시고, 선택관광 많이 안했는데도 싫은내색 1도 없으셨어요~ 지금까지 제가 만나본 가이드님중 최고였어용!! 감사드립니다~~♡ 음식도 대부분 입에 잘 맞았고 그 중 칠리크랩 넘 맛있었어요!!^^ 관광지 구성도 알찼네요~ 남녀노소 누구나 좋아할만한 패키지상품 인거 같습니다^^ 적극추천!!^^",싱가포르,2
307257,안은정가이드,2026-01-20,민**,APP1143,패키지 > 동남아,[노쇼핑/싱가포르 5일] #전일관광 #특식3회,싱가폴여행에대한 지식도 알려주시고 많은 배려에 감사합니다 앞으로도 승승장구하시길바랍니다,싱가폴,1
306741,여유로운 여행,2026-01-18,성**,APP7143,패키지 > 동남아,[4인 출발 확정] 싱가포르 5일 #노팁+노쇼핑+노옵션 #전일 관광 #시내 특급호텔,매우 타이트한 여행에서 벗어나 여유롭게 여행을 하게되어 마음도 여유로워 편안한 여행이 되었어요 에스더 최 가이드님의 해박한 싱가포르 지식도 많은 도움이 되었고 깨끗한 공기와 여기저기 푸릇한 환경에 피곤함도 덜하고 호흡하기 행복한 싱가포르에 푹 빠졌어요 공항까지 함께하여 출국 수속도 도와주신 가이드님 감사했습니다 좀 비싼 경비로 이루어진 여행이었지만 대한항공의 질좋은 서비스와 대체로 좋은 식사 볼거리 좋은 여행! 역시 여행은 참좋은 여행입니다,싱가포르,2
306612,즐거운 여행,2026-01-16,김**,APP5141,패키지 > 동남아,[노쇼핑/월드체인 호텔]싱가포르 5일 #1일자유 #미식여행,가고싶었던 싱가폴 여행 잘 다녀왔어요 장동인 가이드님의 탁월한 인솔력으로 즐겁고 편하게 다녔어요,싱가폴,1
306562,그린그린 싱가폴♡,2026-01-16,박**,APP7143,패키지 > 동남아,[4인 출발 확정] 싱가포르 5일 #노팁+노쇼핑+노옵션 #전일 관광 #시내 특급호텔,겨울에 다녀온 싱가포르 여행은 그린그린에 푹 빠져있다 왔네요 정원의 도시 싱가폴이라는 말이 딱어울리는 말이었네요?공항버스타고 집에오는데 갈색빛 도심이 낯설어서 마이 당황했습니다..함께한 동반자님들 너무 좋았고 무엇보다 미식의 여행이었네요?에스더 최 가이드님에 빠르고 노련한 경험덕분에 잘다녀왔습니다 출국전까지 신경써주시고 배웅해주신 따듯한 마음 감사드립니다~ 커피한잔 대접못하고와서 많이 아쉽습니다..말그대로 참좋은 여행이었습니다,싱가포르,2
306309,싱가포르 3박 5일 힘든 여정에..,2026-01-15,박**,APP1141,패키지 > 동남아,[노쇼핑/오차드 시내 중심 호텔 숙박] 싱가포르 5일 # 1일 자유,항상 기운차게 가이드해주셔서 감사합니다,싱가포르,3
306307,이원영가이드님 고마워요♡♡♡,2026-01-14,이**,APP1141,패키지 > 동남아,[노쇼핑/오차드 시내 중심 호텔 숙박] 싱가포르 5일 # 1일 자유,"45년지기 친구들과 싱가포르 3박5일 여행을 했는데, 아름다운 추억이었습니다. 참좋은여행사와 이원영가이드님께 감사드려요 ~ 늘 환한 미소로 차근차근 설명해 주시고 당황하는 상황에서도 소통하며 침착하게 해결해 주심 고마워요",싱가포르,3
305696,대만 낭만야경,2026-01-11,조**,APP1299,패키지 > 동남아,[노쇼핑/월드체인호텔] 대만 3일/4일 #지우펀야경 #101빌딩,싱가포르 여행이 취소되는 바람에 기왕에 잡아놓은 휴가일정이 아쉬워서 다소 급작스럽게 선택한 대만여행! 최정혜 가이드의 친절한 안내로 대만이라는 나라를 좀더 잘 알게된 점이 좋았고 필요를 최대한 만족시켜주려 노력하는 모습이 고맙고 덕분에 편안하고 만족스런 여행이 되었다 칠순을 기념하여 리마인드 수학여행을 오신 중학교 동창분들과 역시 어머니의 칠순을 기념하여 아들내외와 손녀가 함께온 가족분들~ 좋은 분들과 유쾌하고 따뜻한 여정이 되었다 늘 참좋은여행과 여행을 하는데 이번에도 참좋은 선택이었다,싱가포르,3
305567,싱가포르 3박 5일 패키지 후기｜참좋은여행 오키드 호텔·센토사섬,2026-01-10,강**,APP9167,패키지 > 동남아,[부산][노쇼핑/전일관광] 싱가포르/가든스바이더베이+센토사/칠리크랩 5일 안심여행,"싱가포르 3박 5일 여행기 로밍은 도깨비 로밍 3년째 편해서 쓰고 있다 핸드폰으로 다해결 넘편해 ㅎ ㅎ이심만 깔면 끝 (오키드 호텔 숙박 · 센토사섬 포함 / 개인적인 경험과 취향 기준) 이번 싱가포르 여행은 10년 넘게 알고 지낸 동료들과 함께한 여행이었다. 서로 성향을 잘 아는 사이여서 이동이나 일정에서 큰 불편함 없이 편안했다. 우리 일행 4명에 다른 여행사 3명이 합쳐진 연합 패키지 상품이었고, 이동은 봉고차로 했다. 차 안 에어컨은 굉장히 시원했지만, 물 외에 커피·음료·음식 반입 금지라 그 점은 다소 불편했다. 싱가포르는 전반적으로 조용하고 깨끗한 도시 국가라는 인상이 강했다. 중국계, 말레이계, 인도계 등 여러 인종과 언어가 자연스럽게 섞여 살아가는 모습이 인상적이었고, 가이드님은 싱가포르 전체 크기가 한국 서울보다 조금 더 크다고 설명해 주었다. 날씨는 덥고 습했지만, 개인적으로는 한국 한여름보다는 덜 힘들게 느껴졌다. ?1일차 ? 이동만 한 날 부산에서 제주항공을 타고 싱가포르 창이공항으로 출발했다. 오후 비행기라 싱가포르에는 밤늦게 도착했고, 이날은 관광 일정 없이 숙소로 이동하며 하루가 끝났다. ?입국 절차 출발 전 입국신고서 QR을 직접 발급받아 복사본까지 준비했지만, 공항에서는 참좋은여행사에서도 입국신고서를 해준다며 QR 복사본을 또 나눠줬다. 막상 입국 심사는 여권 스캔만 하면 끝이었다. QR도, 복사본도 필요 없었다. 입·출국 심사는 전체적으로 아주 간단하고 진짜 빠른 편이었다. 공항도 사람이 많이 없었다 늦은시간 이긴 했지만~ 오히려 출국할때 한국에서 40분 걸렸다 공항 나오는대ㅠ 숙소는 오키드 호텔이었다. 주변에 한국 식당이 많아 식사 걱정은 적었다. 삼겹살 ,오봉집 체인점, 파전 ,솥밥 등 없는게 없다 객실에는 생수가 제공되지 않았고 세면대 옆 조리수(정수) 밸브에서 물을 받아 마시라고 안내받았다. 그대신 물병이 있었다 호텔에서는 두리안이 대표적인 금지 과일이었고, 냄새 강한 다른 과일도 하나 더 있다고 했지만 이름은 기억나지 않는다. 그래서 과일은 호텔 뒤쪽 시장 과일가게에서 사서 밖 벤치에 앉아 직접 깎아 먹었다. 나름 좋았다 ㅎ 호텔 조식 (개인적인 생각) 조식은 가짓수는 많지 않았지만 전반적으로 맛있었다. 국수, 새우 만두, 요플레가 있었고 국수위에 고명으로 있는 어묵이 맛있었다 특히 블루베리 요플레와 사과 요플레가 기억에 남는다. 조식 후에는 호텔 근처 공원 산책을 했는데, 공원에 닭들이 자연스럽게 돌아다니는 모습이 인상적이었다. ?2일차 ? 초록초록한 싱가포르 2일차부터 본격적인 관광이 시작됐다. 약간 습하고 더웠지만 한국에 여름보다는 덜더운 느낌이었다 이날은 싱가포르의 ‘초록초록한 면’을 가장 많이 본 날이었다. 보타닉 가든 유네스코 세계문화유산답게 도심 한가운데 있지만 숲처럼 울창했다. 나무 크기가 정말 크고, 잎사귀도 크고 조화 인거같이 보여서 만져보았다 ㅎㅎㅎㅎㅎ 향신료 향이 나는 나무들도 많아 걷는 내내 싱가포르다운 자연을 느낄 수 있었다. 정자 앞은 사진이 잘 나오는 포인트라 다들 잠시 멈춰 서서 포토 타임을 가졋다 초록 배경에 정자가 어우러져 사진으로 남기기 좋은 장소 였다 포토캐닝 파크 정자에서는 현지인들이 음식을 싸와서 앉아 먹는 모습도 볼 수 있었다. 관광지라기 보다는 동네 공원처럼 이용하는 느낌이 들어 인상적이었다 이주변에는 향신료 나무가 많다고 가이드가 설명해주었고 잎을 만지거나 가까이 가면 향이 느껴졌다 오차드 로드 깔끔하고 정돈된 쇼핑 거리. 복잡하지 않고 도시 자체가 차분한 느낌이었다.오차드 로드 쇼핑몰 안에 잠깐 들어갔다가 기념으로 열쇠고리 하나늘 샀다 가격은 2만원 가까이 했는데 소품치고는 비싼 편이었지만 여행 기념품으로 그냥 구입했다 큰 쇼핑은 아니었지만 이렇게 남는 작은 물건 하나가 오히려 여행을 더 오래 기억하게 해주는거 같다. ?차이나타운 활기찬 분위기 속에서 길거리 단밤(군밤)을 먹었는데 정말 맛있었다. 근처 스타벅스에서 아이스 커피와 머핀도 먹었는데, 싱가포르 여행 중 스타벅스는 덥고 지칠 때마다 가장 시원하고 깨끗한 공간이었다. ? ?리버 원더스 (River Wonders) 물고기들이 있는 수족관 형태의 공간. 실내 위주라 조용하고 시원한 분위기였고 관람 동선이 원형에 가깝게 설계돼 따라 걷다 보면 자연스럽게 한 바퀴 돌게 됨 걷다보며 물위를 건너는 작은다리도 있음 한국 수족관들이 워낙 잘 되어 있어서인지 비교해 보면 특별히 압도적이라는 인상은 아니었다 가든스 바이 더 베이 실내 돔 미래적인 건물과 자연이 결합된 공간. 건물이 굉장히 높고, 이끼 같은 식물이 외벽을 덮고 있는 모습이 인상적이었다. ?슈퍼트리 전망대 & 가든 랩소디 쇼 해가 완전히 지기 전 시간대라 기대했던 만큼 화려하진 않았다. 그래도 구조물 자체의 크기와 조명으로 둘러싸인 모습은 위대하고 멋지긴 했다. 일행 중에 한명은 구조물 중간에 사람들이 걸어다니는것을 보고 다리를 건너가보고 싶어했는데 가이드님이 미리 예약을 해야한다고 하셨다 사람이 진짜 많았다 15분 쇼인데 ~ 점심 쇼핑센터 식당에서 돼지국물에 쪽갈비가 들어간 국물 요리.개인적으로 안좋아함 비주얼은 좋았지만 국물이 많이 느끼했다. ? 저녁 ? 유람선 -선택관광 싱가포르 리버 크루즈 (유람선) 해가 완전히 진 뒤에 탑승했다. 강을 따라 늘어선 건물들의 불빛이 물에 비쳐 야경이 정말 멋있었다. 강변 식당에서는 사람들이 야외 테이블에서 맥주를 마시며 식사하고 있었고, 도시 전체는 조용한데 이 구간만큼은 조금 시끄럽고 자유로운 분위기였다. 이층버스 야경 투어 -선택관광 비가 오다 말다 했고, 바람이 너무 세서 숨쉬기 힘들 정도였다. 덥고 습했지만 높은 시야에서 보는 도시 야경은 확실히 인상적이었다. 한국어 설명 이어폰을 제공해 준 점은 좋았다. 저녁 한식 ? 제육볶음, 된장찌개 반찬이랑 다 맛있는 편이었다 ?2일차 밤 ? 돈키호테 & 24시 마트 숙소 근처 돈키호테 매장 건물 안에는 다이소, 마사지샵, 일본 음식점까지 함께 있었다. 돈키호테에서는 일본 간식을 구매했다. 또 싱가포르 24시 마트에서는 술과 간식을 샀다. 같은 맥주라도 시원한 것과 안 시원한 것의 가격이 달랐고, 시원한 맥주가 더 비쌌다. 결국 비싸도 시원한 맥주를 선택했다. ?3일차 서던 리지스 도심과 숲이 이어진 산책 코스.조용히 걷는 산책로 느낌 이랄까 걷기 좋고 비교적 한적했다. 비가 조금씩 내렸고 우산을 쓰고 사진을 남겼다 물결 모양 나무다리가 유명한 헨더슨 웨이브스 라고 해서 그냥 걷고 지나칠수는 없어서 ㅎ ?부기스 재래시장 현지 분위기를 느낄 수 있는 곳. 사람 많고 활기찼다. 초콜렛이 종류가 엄청 많았다 좁은 골목형 시장 분위기로 옷 기념품 액세서리 등 다양한 상품이 많았다 우리나라 명동 &동대문 길거리 상가 &남대문 시장 일부 섞은 느낌 이랄까 구경은 했는데 특별히 기억에 남진 않는다. 이슬람 거리 아랍 스트리트(캄퐁 글람) 이국적인 색감과 분위기가 인상적이었다. 사진이 아주 잘 나왔다 배경이 이쁘다 원래 인도 커피를 마시고 싶었는데 못 찾고 % 아라비카에 갔다. % 아라비카 커피 맛도 깔끔하고 시원하고 고소했다.커피 맛집 이구나 생각이 들었다 .커피는 어제 차이나 타운 스타벅스에서 먹던 블루베리 머핀과 함께 먹으면 맛있겠다 생각이 들었다 말차 라떼도 정말 맛있었다. 이후 한국에 와서도 말차 라떼를 사 마시게 될 정도였다.말차 라떼에 빠지게 된거같다 한국에 와서 사서마셨지만 그맛은 아니네ㅠ 내셔널 갤러리 루프탑 내셔널 갤러리 싱가포르 루프탑은 싱가포르 도심과 마리나 베이 스카이라인을 한눈에 볼 수 있는 전망 명소 미술관 관람 후 쉬면서 사진 찍기 좋은, 뷰 맛집 옥상 정원 ?점심 샤브샤브 스타일 돼지 육수 인거 같다. 국물이 느끼해서 어묵과 상추만 싸 먹었다. 어묵이랑 상추는 맛있었다 조식에 때 국수에 나온 어묵도 맛있었는데 싱가포르는 어묵이 맛있다 가이드님이 샤브샤브에 찍어먹을 황금 레시피 소스를 알려줬다 소스맛있었는데 고기육수와 고기는 완전 느끼했음 그래도 현지식이라해서 먹어보려고 했는데 .넘 느끼해서 콜라 시켜서 마셨음 (내 개인적 취향아) 마리나 베이 샌즈 스카이 파크 (선택관광) 오전 방문. 전망은 멋졌지만 그늘이 거의 없어 매우 더웠다. 사진만 찍고 빨리 내려왔다. 햇살이 따가웠지만 시원하게 전망 은 잘 보였다 ?저녁 한식 ? 닭볶음에 한가지 더있었는데 기억이 안남 반찬이랑 맛있었음 ?대관람차는 원래 이날 일정이었지만 벼락(낙뢰)으로 다음 날로 변경됐다. 기다리다 왔는데 벼락 소리는 무서웠음 ?4일차 ? 머라이언 공원 /파크(사자상) 싱가포르의 상징인 사자상. 사자 입에서 물이 나오는 모습을 보며 ‘아, 싱가포르에 왔구나’ 실감이 났다. 모자로 물 받는 포즈를 시도했지만 사람이 많아 쉽지 않았다. ?싱가포르 시티 갤러리 관람 싱가포르의 도시 발전과 변천사를 그림과 모형으로 설명해 주는 공간. 가이드 설명이 특히 인상 깊었다. 대관람차(플라이어) 선택관광 움직임이 느리고 흔들림이 거의 없어 매우 안정적이었다. 오히려 높이감이 잘 느껴지지 않을 정도였다. 야경도 정말 멋있었다. 안이 넓고 시원해서 좋았다 ?센토사섬 케이블카: 안이 꽤 더웠다. 에어컨이 안 나옴 ?루지 안전모자를 착용하고 두 번 탔지만 코스가 짧아 아쉬웠다. 한번은 직원들이 타는법에 대해 알려주고 타고 두번째는 타는곳이 틀림 리프트에서 내릴 때가 긴장되고 더 무서웠다. 빨리 빨리 내리라고 직원들이 외치는 소리에 우리 일행은 웃음이 터짐 인공 해변 바다와 모래가 보였다 넘 더웠다 사진만 찍고 코코넛 아이스크림 먹었다 .편의점에는 한국 과자도 보이고 한국 라면은 어디가나 있는거 같았다 점심 ? 칠리 크랩 대표 음식이라 기대했지만 살이 많이 녹아 있었고 먹을 수 있는 양이 적어 아쉬웠다. 한개 먹다 안먹음 싱가포르 와서는 소스들이 내입맛에 안맞음 우리 나라 음식으로 치면 감칠맛이 없다해야하나 내개인적 의견 ㅠ ? 리틀 인디아 커리에 난(인도 빵)을 찍어 먹는 사람들이 많고, 거리 전체에 인도 향신료 냄새가 진하게 났다. 금은방이랑 각종 잡화 가게들이 빽빽하게 모여 있었고, 너무 더워서 결국 스타벅스로 피신했다. ? 마지막 저녁 인도식 닭 커리 파란 밥 내 입맛에는 밋밋하고 향신료 맛도 별로, 그냥 쏘쏘. ?센토사 야간 쇼 ‘윙스 오브 타임(Wings of Time)’(선택관광) 비가 오다 말다 해서 비옷 입고 기다리느라 사우나 같은 느낌이었다. 가이드님이 항상 내용은 똑같다고 하심 ?참좋은 여행사에 선택관광은 a b c d 총4 상품이 있고 우린 d 를 선택해 총 5가지 선택관광을 했다 노쇼핑이어서 따로 쇼핑은 없었다 패키지 여행은 어떤 가이드를 만나느냐에 따라 여행이 훨씬 풍성해진다. 가이드님은 설명을 잘해주시고 친절 하셨다 오키드 플라워 공예품 가게에서 가장 눈에 들어왔던 건 실제 난초 (오키드)꽃을 그대로 보존해 만든 공예품들이었다.예뻐서 눈에 확 들어왔다 투명한 레진 (아크릴) 안에 싱가포르의 상징 같은 보라색 난초 꽃을 넣어 굳힌 제품인데 안에 있는 꽃이 조화가 아니라 실제 꽃이라는 점이 인상적이었다. 사진 액자 형태로 된것도 있었고 작은 오브제처럼 세워두는 장식품도 있었다.예쁘긴 했지만 가격이 만만치 않고 깨질까봐 걱정도 돼서 결국 구매는 하지 않았다 지금 생각해 보면 싱가포르 느낌이 가장 잘 담긴 기념품 중하나라 조금 아쉽기도 하다. ?싱가포르의 인상적인 점 ? 쓰레기통 & 도시 문화 싱가포르에서 인상 깊었던 것 중 하나는 쓰레기통이었다. 터치로 여는 방식도 있고, 발로 눌러 여는 방식도 있어서 위생적으로 잘 관리된다는 느낌을 받았다. ?도시 전체가 정말 깨끗하고 관리가 잘 되어 있다는 인상이 강했다. 음식에 대한 개인적인 생각 동남아 여행을 여러 번 다녀봤지만, 싱가포르는 특히 김과 김치가 많이 생각났던 나라였다. 김치에 김 싸 먹거나 김치 한 젓가락이 정말 그리웠다. 마침 일행 중 김과 김치를 챙겨온 분이 있어 정말 좋았다. 이건 전적으로 개인적인 입맛과 취향이다. ?출국 & 면세점 출국할 때 싱가포르 공항 면세점에는 담배가 없었다. 담배는 기내에서만 구매 가능했고, 비행기 전체 기준으로 두 보루만 판매한다고 한다 결국 한국 도착 후 경복궁 면세점에서 담배를 구매했다. 비행기 안에서 산 것보다 경복궁 면세점에서 산 담배가 조금 더 비쌌다. 면세점에서는 소스들이 입맛에 안맞아 과자나 라면을 살까말까 정말 고민을 많이하다 IRVINS(어빈스) 솔티드 에그 라면을 구매했다. 다른맛도 또있었는데 마라맛,스파이시 맛 5개입 한 봉지였고, 공항에서는 약 8천 원 정도였던 것 같다. 우리나라 참깨라면을 볶음면 으로 먹는느낌 이라고 할까 ~ 오우 맛있었다.더 사올거를 ㅠ 한국에서는 배송비 포함 약 2만 5천 원이라 비싸서 못사먹겠다ㅠ 면세점 구매가 훨씬 이득이었다.공항 면세점에 사람들은 바샤 커피(Bacha Coffee)를 선물로 많이 사는것 같았다 커피 향 종류가 엄청 다양했다. 달콤한 향에 냄새들~ 바샤 초콜릿도 있었다 살까 말까 고민하다 안샀다 ?여행을 마치며 싱가포르는 조용하고 초록초록한 숲, 깨끗한 도시, 그리고 여러 인종과 언어가 조화롭게 어우러진 조용한 나라로 기억된다. 무엇보다 10년 넘은 동료들과 함께여서 더 편하고 즐거운 여행이었다. 생각난대로 적어서 일정이 좀 뒤죽박죽이다 지극히 개인적인 생각이다",싱가포르,3
302659,참좋은여행사사장님!! 정영남가이드님을 칭찬해주세요,2025-12-22,김**,CPP988,패키지 > 중국,"[부산][노팁/노옵션] 장가계직항 4,5일","먼저 정영남가이드님 정말정말 감사했습니다. 여행다녀와서 바쁘게 밀린일& 연말업무 처리하다보니 이제야 후기를 남깁니다 이번여행은 가이드님 덕분에 정말 편하고 심적으로도 안정적인 여행이 되었습니다. 제가 여행중에 싱가포르에서 가이드님때문에 너무 맘이 불편했다고 잠깐 이야기 드렸었는데 가는곳마다 줄서는 신경전으로 다른 팀들과 다투고 얼굴붉히는 일들이 많아,,,,물론 저희를 위해 그런거지만,,,,,,, 여행일정내내 그러한 일들이 계속 반복되다보니 너무 맘이 불편했거든요 그런데 정영남베테랑 가이드분을 만나 가는곳마다 특별대우를 받는거 같아 기분이 좋았고 어려운 문제도 척척 해결해 주셔서 너무 감사했습니다. 무엇보다도 저희 일행분중 한분이 한국에 도착해서 개인업무중 매트리스 업체에 송금을 잘못하여 발을 동동 구를때 가이드분께 연락을 드렸더니 10분도 채 지나기도 전에 바로 다시 돈을 돌려받을수 있도록 처리해 주셔서 너무 감사했습니다. 또다른 일정중에 있으셨을텐데 속전속결로 처리해 주셔서 너무 감사했습니다. 여행의 일정이 끝나 가이드님과 상관없는 상황이였지만 끝까지 책임소명을 다하고자 적극적으로 처리해주셔서 너무 감사했습니다...물론 참좋은여행사에 대한 신뢰도 확~~ 올랐습니다 대형여행사만 주로 이용을 해봤고 참좋은여행사는 이번이 첨이였는데 너무 즐겁고 행복한 여행을 하였습니다. 앞으로도 참좋은여행사를 애용하고 주변에도 많이 홍보할께요 처음 예약관련 일정 문의도 친절히 받아주신 상담사분께도 감사드리고 여행중 행여나 저희에게 무슨일이 있을까 항상 노심초사 살펴주시고 또 살펴주시며 어떻게든 최대한 편하고 안전한 여행이 되도록 신경써주시고 식사할때도 모자란것이 없는지 더 필요한것이 없는지 제대로 식사도 못 하시고 옆에서 챙겨주신 정영남가이드님 ^^ 항상 건강하시고 얼마남지 않은 2025년 한해 마무리 잘하시고 2026년에는 항상 웃을수 있는 기쁜일 & 행복한 일이 가득하시길 기도합니다 감사합니다. 꾸벅!!",싱가포르,3
302462,싱가폴 3박5일 여행 후기,2025-12-22,전**,APP1141,패키지 > 동남아,[노쇼핑/오차드 시내 중심 호텔 숙박] 싱가포르 5일 # 1일 자유,"여행 후기를 좀 더 소개합니다. 60대 형제 3남매 부부 가족이 3박5일 싱가폴 패키지 여행을 다녀온 감동의 여운이 아직도 남아 있는거 같습니다. 남는게 사진이라고, 사진을 보면서 지나간 감동을 다시 느껴보는 묘미가 있는거 같아요. 특히, 마지막날 오후 여행 일정중, 항공기 지연을 알게된 이원영 가이드님의 적극적인 도움으로, 혼자라도 먼저 대체 항공편으로 올 수 있었고, 하룻밤 더 묵은 아내와 형제 일행들은 나름 오븟한 시간을 보낼수 있었던 것 같습니다. 해외 여행의 돌발 상황에서 귀국하는 날까지도 끝가지 챙겨준 이원영 가이드님이 있었기에 행복한 마무리가 되었습니다. 아직도 감동의 여운이 남아 있네요... 감사합니다.^^",싱가폴,2
302396,토루를 다녀와서 김현희,2025-12-21,김**,CPP650,패키지 > 중국,[ 마카오+하문 두도시여행/국내선 이동 ] 고랑서섬(왕복페리)/남정토루+성바울성당/세나도광장 5일,"저는 참좋은 여행사 팬 이었습니다. 이번에는 마카오와 하문을 다녀 왔습니다.예전에 참좋은 여행으로 몽골, 바이칼. 핀란드 오로라. 싱가폴. 베트남 사파. 폴란드 일주등 여러곳을 다녀 왔는데, 올3월 폴란드 때에는, 김규동 인솔자님의 수준 높은 안내에 칭찬의 글을 후기에 올리기도 했었지요. 그런데 이번에는 너무 실망이 커서 다시 글을 올립니다. 첨부터 쇼핑과 옵션이 많다는것은 알고 있었습니다. 그걸 의식했는지, 회사측 에서는 비행기 내리자 마자 동의서를 내밀어서, 내용을 확인할 새도 없이, 또 글자도 작아서 보기 힘들기도 하고 해서 그냥 사인을 해주고 말 았습니다.그런데 토루는 다 보는걸로 알고 있었고, 유네스코 지정토루 하나, 영정토루를 뺄줄은 상상치도 못한 일 이었습니다. 물론 당연히 70$를 내고 옵션을 했죠. 그렇지만 저는 용납이 되지 않습니다. 딴 모든 사람들도 불만이 많았습니다. 딴거는 이해 한다고 해도 이건 아닌거 같습니다, 제가 이번에 참좋은 여행사의 VIP가 됐드라구요! 제가 VIP로서 노파심에서 제안합니다. 참좋은 여행사를 사랑하는 사람들에게 실망을 주시지 말기를 원하는, 부탁하는 마음으로 이글을 올립니다. 시정해 주십시요.",싱가폴,2
302361,싱가포르 여행,2025-12-21,전**,APP1141,패키지 > 동남아,[노쇼핑/오차드 시내 중심 호텔 숙박] 싱가포르 5일 # 1일 자유,귀국 항공편 변경으로 지연되었을때 이원영 가이드님이 끝까지 신경써주셔서 감사드립니다.,싱가포르,3
299532,김완심 가이드님을 칭찬합니다,2025-12-03,양**,APP1141,패키지 > 동남아,[노쇼핑/오차드 시내 중심 호텔 숙박] 싱가포르 5일 # 1일 자유,싱가포르 3박5일 여행을 다녀왔습니다~5일간에 휴가를 김완심 가이드 덕분에 편한 여행이었어요~ 픽업부터 세심한 배려와 여행지에 대한 자세한 설명 덕분에 행복한 여행을 보냈습니다~,싱가포르,3
299257,엄마와의 꿈같은 여행!,2025-12-01,최**,EPP5648,패키지 > 유럽,"[느리게, 천천히] 스페인+포르투갈 10~11일 #전 일정 1급 #포르티망 #포르투","엄마와 그동안 일본, 홍콩, 마카오, 싱가포르 등등은 함께 많이 다녔지만 ..장기간 여행 및 패키지는 처음이었는데요~ 약 10일간 엄마와 함께한 유럽 패키지 여행에서 좋은 인연들을 만날 수 있어 정말 감사한 시간이었습니다. 특히 허곤 가이드님의 박학다식한 설명으로 여행지를 더 깊이 이해할 수 있게 해주시고, 겉은 츤데레 (?) 같지만 누구보다 세심했던 배려 덕분에 편안하고 즐거운 여행이 되었어요. 함께한 약 30명정도의 일행분들께도 감사의 마음을 전하고 싶습니다. 항상 시간 약속을 잘 지켜주시고, 숫기 없는 저희 모녀를 먼저 따뜻하게 챙겨주셔서 큰 힘이 되었어요. 컨디션이 안좋았던 엄마의 상태도 물어봐주시고.. 약도 챙겨주시던 어르신도 계셔서 넘 감동이었습니다!! 모든분들 덕분에 이번 여행은 단순한 관광이 아니라 ‘추억이 되는 여행’이 되었습니당 ^^ 다시 한 번 모든 일행분들 그리고 가이드님께 감사드리며...다음에 또 좋은 인연으로 만나길 바래용 ^^♡ 다들 건강하시고 행복하세요~~",싱가포르,3
298723,인상적인 안은정 가이드님,2025-11-28,선**,APP1141,패키지 > 동남아,[노쇼핑/오차드 시내 중심 호텔 숙박] 싱가포르 5일 # 1일 자유,"지난 3박5일 싱가포르 여행은 안은정 가이드님 덕분에 정말 완벽했어요. 싱가포르의 다양한 모습을 열정적이고 전문적으로 설명해 주셔서, 단순 관광을 넘어 나라에 대한 깊은 이해를 할 수 있었던 좋은 시간이었습니다~ 싱가포르 여행을 계획하고 있는 분이 계시다면 안은정 가이드님을 적극 추천합니다.",싱가포르,3
298336,싱가폴여행을 마치며~~,2025-11-25,박**,APP5131,패키지 > 동남아,[노쇼핑/전일관광] 싱가포르 5일 #미식여행,"2025.11.20~24 일까지 싱가폴패키지를 다녀왔습니다. 우기라고해서 우려를 많이했는데,밤엔 천둥치고 비와도. 여행하는중엔 날씨가 좋아 너무도 행복했어요. 싱가폴은 20여년전 방문하고 두번째인데, 너무도 많이 변했네요. 음식들도 좋았고, 송파바쿠테는 전혀생각했던맛과 달리 입에 잘 맞아서 맛있게 먹었습니다. 센토사섬 의 루지도 처음타보고 . 재미있어서 더타고싶고 두번타는데도 길이가 짧게 느껴졌어요. 어린시절로 돌아간듯 즐거웠습니다. 그리고 놀라운 슈퍼트리 가든랩소디쇼 는 잊지못할거같습니다. 인천으로 돌아오는길,가이드님의 배려로 창이공항1터널안에있는 폭포(일정엔 없는곳)를 잠시봤는데, 정말 너무 멋있는곳 이었습니다. 함께여행한 18명 좋은분들 모두감사하고. 저는5조입니다.ㅎㅎ 이성철가이드님 감사합니다.이리 저리 뛰어다니시고, 하나라도 더 설명해주시려 애쓰셨습니다. 항상건강하세요~~",싱가폴,2
