id,cityName,categoryName,title,subTitle,thumbnailUrl,currency,startingPrice,published
3746,싱가포르,식사 쿠폰,차임스 뉴 우빈,,https://res.klook.com/image/upload/activities/yl4fkbar6yprkiipce4l.jpg,KRW,64100,True
3757,싱가포르,투어,싱가포르 코피 & 로티 공장 투어,,https://res.klook.com/image/upload/activities/g3wonx15zkyhtcjfhalf.jpg,KRW,81200,True
3760,싱가포르,투어,싱가포르 차이나타운 가이드 투어 (헤리티지 센터 입장권 포함),,https://res.klook.com/image/upload/activities/vkvtkj0krjfkomfwajoc.jpg,KRW,108300,True
3773,싱가포르,액티비티 & 체험,싱가포르 쿠킹 클래스 (전통 시장 방문 포함),,https://res.klook.com/image/upload/activities/ywu1sxixnrd35glbxlde.jpg,KRW,279200,True
3781,싱가포르,투어,싱가포르 문화유산 자전거 투어 (스낵 포함) ,,https://res.klook.com/image/upload/activities/svfsnmo3rmnals4hrb0c.jpg,KRW,214700,True
3791,싱가포르,식사 쿠폰,노베나 라오 베이징,,https://res.klook.com/image/upload/activities/nsvbqih7hezqdmt3yuuj.jpg,KRW,101500,True
3792,싱가포르,식사 쿠폰,오차드 링즈 베지테리안,,https://res.klook.com/image/upload/activities/utomby0kz5flicqo8d9o.jpg,KRW,101500,True
3823,싱가포르,투어,마리나베이 이브닝 자전거 투어 ,,https://res.klook.com/image/upload/activities/uu0yuqnyinzvitv5mzdn.jpg,KRW,130100,True
3836,싱가포르,투어,싱가포르 인스타그램 명소 프라이빗 워킹 투어,,https://res.klook.com/image/upload/activities/wsxunn1kixkui5eb2c9d.jpg,KRW,95200,True
3843,싱가포르,액티비티 & 체험,싱가포르 프라이빗 사진 촬영 체험,,https://res.klook.com/image/upload/activities/erqhcgyjdblyrcxngsl9.jpg,KRW,303000,True
3872,싱가포르,차량투어 - (API 미연동),싱가포르 프라이빗 택시투어 by Ascendx,,https://res.klook.com/image/upload/activities/tyos9ahqleurdhh3mmqe.jpg,KRW,20300,True
3929,싱가포르,식사 쿠폰,싱가포르 해리앤 노냐 테이블,,https://res.klook.com/image/upload/activities/hzf3mdxywhvedrxvqgvp.jpg,KRW,11500,True
3994,싱가포르,식사 쿠폰,싱가포르 골든 빌리지 팝콘 세트 바우처,,https://res.klook.com/image/upload/activities/ildvwbv9fms3pqb3z1ds.jpg,KRW,11500,True
4011,싱가포르,식사 쿠폰,파고다 스트리트 관자이샹즈,,https://res.klook.com/image/upload/activities/qentrbpdfb6gygkgwzfc.jpg,KRW,44900,True
4037,싱가포르,투어,싱가포르 더 인탄 페라나칸 하우스 박물관,,https://res.klook.com/image/upload/activities/wnyr4abmclabcobniu6t.jpg,KRW,76500,True
4106,싱가포르,스파 & 뷰티,싱가포르 전통 중국 마사지 스파 체험 ,,https://res.klook.com/image/upload/activities/exosya0trjcygsfnizma.jpg,KRW,99700,True
4115,싱가포르,식사 쿠폰,싱가포르 IRVINS 살티드 에그,,https://res.klook.com/image/upload/activities/c3a4gvby1gutve57dr4w.jpg,KRW,6800,True
4134,싱가포르,투어,브래스 라이언 진 증류소 투어 + 시음 + 싱가포르 슬링 마스터클래스,,https://res.klook.com/image/upload/activities/rrdyqepk8coublatigq0.jpg,KRW,92100,True
4170,싱가포르,스파 & 뷰티,라 소스 스파 & 마사지,,https://res.klook.com/image/upload/activities/tdoertytbmso5jvbz534.jpg,KRW,249600,True
4222,싱가포르,식사 쿠폰,차이나타운의 데이팅 피쉬 뮤직 테마 레스토랑,,https://res.klook.com/image/upload/activities/m9teqj7m84n29pbrde56.jpg,KRW,43600,True
