id,cityName,categoryName,title,subTitle,thumbnailUrl,currency,startingPrice,published
13492,다낭,액티비티 & 체험,스테이크 & 씨푸드 뷔페 다이닝 체험 (푸라마 리조트 다낭),,https://res.klook.com/image/upload/activities/s2jvz3jqzcoaflsnvboz.jpg,KRW,57000,True
13495,다낭,액티비티 & 체험,애프터눈 티 & 디저트 뷔페 다이닝 (푸라마 리조트 다낭),,https://res.klook.com/image/upload/activities/y9hkslcwhtvjpoyj4yzi.jpg,KRW,24100,True
13496,다낭,액티비티 & 체험,애프터눈 티 (노보텔 다낭 프리미어 한 리버),,https://res.klook.com/image/upload/activities/pkhs9ompzxfvldz40sl9.jpg,KRW,25300,True
13497,다낭,액티비티 & 체험,씨푸드 & 바베큐 디너 뷔페 (노보텔 프리미어 다낭 한 리버),,https://res.klook.com/image/upload/activities/mafwn9j6ec8dh3xw0s5r.jpg,KRW,30500,True
13756,다낭,라운지,다낭 국제공항 오키드 라운지,,https://res.klook.com/image/upload/activities/pqmnzilzpv6z7eergv8r.jpg,KRW,24700,True
13934,다낭,투어,다낭 인스타그램 반나절 투어,,https://res.klook.com/image/upload/activities/hyaaqmwure63qdi9d78i.jpg,KRW,70400,True
14079,다낭,투어,다낭 반나절 투어,,https://res.klook.com/image/upload/activities/s0lasc8irbaqlwjvw3vm.jpg,KRW,50700,True
14489,다낭,액티비티 & 체험,다낭 쿠킹 클래스 & 시장 투어 by Apron Up,,https://res.klook.com/image/upload/activities/jry4daolrfrqydcww2oy.jpg,KRW,47000,True
15480,다낭,영화,다낭 메티즈 시네마 영화 바우처,,https://res.klook.com/image/upload/activities/h5xxgpqzvrxa8irjwmtv.jpg,KRW,8900,True
15910,다낭,액티비티 & 체험,윈덤 다낭 골든 베이,,https://res.klook.com/image/upload/activities/dmakr8w59ejddzmxmawn.jpg,KRW,45700,True
15956,다낭,액티비티 & 체험,윈덤 다낭 골든 베이 애프터눈 티 ,,https://res.klook.com/image/upload/activities/avkoswukq7i8uvpvg0nh.jpg,KRW,19100,True
15966,다낭,액티비티 & 체험,윈덤 다낭 골든 베이 플로팅 조식 (인피티트 풀),,https://res.klook.com/image/upload/activities/z1rzmyasbleatfin6mlk.jpg,KRW,45900,True
16380,다낭,액티비티 & 체험,다낭 윈덤 골든 베이 찜질방 체험,,https://res.klook.com/image/upload/activities/orku4sqtijk4u5xxttkh.jpg,KRW,9300,True
17885,다낭,투어,다낭 인스타그램 카페 투어,,https://res.klook.com/image/upload/activities/b3ql7dxsspzevcigymfv.jpg,KRW,35300,True
